date,us_pop,alcohol_deaths,alcohol_sales,drug_deaths,homicides,perc_unemp,suicide_deaths,h1n1_deaths,covid_deaths
2015-12-31,321710000.0,0.9259892449721798,4.383761773025396,1.3891392869354386,0.4873954804016039,5.0,1.0783003325976812,0.0,0.0
2016-01-31,321860000.0,0.9836574908345244,2.6586093332504817,1.535450195737277,0.4657304418069968,4.8,1.1557820170260362,0.0,0.0
2016-02-29,322040000.0,0.8660414855297479,3.167618929325549,1.645758290895541,0.3931188672214631,4.9,1.0697428890821017,0.0,0.0
2016-03-31,322200000.0,0.9304779639975173,3.709186840471757,1.8004345127250156,0.4581005586592179,5.0,1.2169459962756053,0.0,0.0
2016-04-30,322370000.0,0.8719794025498651,3.4913298383844653,1.7219344231783356,0.4730589074665757,5.1,1.1824921673853026,0.0,0.0
2016-05-31,322550000.0,0.8959851185862657,3.7352348473104944,1.6893504882963883,0.5112385676639281,4.8,1.194543481630755,0.0,0.0
2016-06-30,322730000.0,0.8654293062312151,4.169429554116444,1.6741548662969046,0.5134322808539646,4.9,1.1545254547144672,0.0,0.0
2016-07-31,322940000.0,0.9137920356722612,3.33034000123862,1.828822691521645,0.5586176998823311,4.8,1.2488387935839476,0.0,0.0
2016-08-31,323140000.0,0.8612366157083616,3.857461162344495,1.770130593550783,0.5582719564275546,4.9,1.2508510243238224,0.0,0.0
2016-09-30,323350000.0,0.83933817844441,3.722591618988712,1.704345136848616,0.5180145353332303,5.0,1.1504561620535023,0.0,0.0
2016-10-31,323560000.0,0.902460131042156,3.607058968970206,1.7743231549017182,0.5186055136605267,4.9,1.1861787612807515,0.0,0.0
